"id","label","source","source_url","method","url","path","query_string","headers","body","raw_request","notes"
"norm_qldt_ptit_000025","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/4278.89339cfb19fc63b9.js","GET","https://qldt.ptit.edu.vn/public/4278.89339cfb19fc63b9.js","/public/4278.89339cfb19fc63b9.js","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""script"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1""}","","GET /public/4278.89339cfb19fc63b9.js HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Origin: https://qldt.ptit.edu.vn
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1","qldt_ptit_normal"
"norm_qldt_ptit_000026","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/rms/w-locdshoadondientu","POST","https://qldt.ptit.edu.vn/public/api/rms/w-locdshoadondientu","/public/api/rms/w-locdshoadondientu","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""166"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""PMOxw6IRQcKNFVo3CX3Dt8OtEE/Cix5aVnMXw6jCjA06w7VvKld2C8KGwp9vOMO+ZStKag=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""hoc_ky"":0,""tim_kiem"":""""},""additional"":{""paging"":{""limit"":10,""page"":1},""ordering"":[{""name"":""hoc_ky"",""order_type"":1},{""name"":""so_hoa_don"",""order_type"":0}]}}","POST /public/api/rms/w-locdshoadondientu HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 166
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: PMOxw6IRQcKNFVo3CX3Dt8OtEE/Cix5aVnMXw6jCjA06w7VvKld2C8KGwp9vOMO+ZStKag==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""hoc_ky"":0,""tim_kiem"":""""},""additional"":{""paging"":{""limit"":10,""page"":1},""ordering"":[{""name"":""hoc_ky"",""order_type"":1},{""name"":""so_hoa_don"",""order_type"":0}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000027","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/rms/w-locdshockyhoadondientu","POST","https://qldt.ptit.edu.vn/public/api/rms/w-locdshockyhoadondientu","/public/api/rms/w-locdshockyhoadondientu","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""125"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""KXbCiVQsw7A/w69tF8KIcsKJVSjDvjPDrwxtw6Jtw6hIV8KIRcKfDWjDvgHDtDxTwohHwp8Rbg=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""is_tieng_anh"":null},""additional"":{""paging"":{""limit"":100,""page"":1},""ordering"":[{""name"":""hoc_ky"",""order_type"":1}]}}","POST /public/api/rms/w-locdshockyhoadondientu HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 125
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: KXbCiVQsw7A/w69tF8KIcsKJVSjDvjPDrwxtw6Jtw6hIV8KIRcKfDWjDvgHDtDxTwohHwp8Rbg==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""is_tieng_anh"":null},""additional"":{""paging"":{""limit"":100,""page"":1},""ordering"":[{""name"":""hoc_ky"",""order_type"":1}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000028","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/dkmh/w-checkvalidallchucnang","POST","https://qldt.ptit.edu.vn/public/api/dkmh/w-checkvalidallchucnang","/public/api/dkmh/w-checkvalidallchucnang","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""102"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""NkHCgh1ZMwdweV8zRsKPGFk2BnUOI0c+wpV7Q0d2AQkjXDfDtmUqRXIICSA="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""ma_menu"":""2"",""additional"":{""paging"":{""limit"":1,""page"":1},""ordering"":[{""name"":null,""order_type"":1}]}}","POST /public/api/dkmh/w-checkvalidallchucnang HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 102
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: NkHCgh1ZMwdweV8zRsKPGFk2BnUOI0c+wpV7Q0d2AQkjXDfDtmUqRXIICSA=
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""ma_menu"":""2"",""additional"":{""paging"":{""limit"":1,""page"":1},""ordering"":[{""name"":null,""order_type"":1}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000029","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/8629.d16c5f13df6ea437.js","GET","https://qldt.ptit.edu.vn/public/8629.d16c5f13df6ea437.js","/public/8629.d16c5f13df6ea437.js","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""script"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1""}","","GET /public/8629.d16c5f13df6ea437.js HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Origin: https://qldt.ptit.edu.vn
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1","qldt_ptit_normal"
"norm_qldt_ptit_000030","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/rms/w-locdstonghophocphisv","POST","https://qldt.ptit.edu.vn/public/api/rms/w-locdstonghophocphisv","/public/api/rms/w-locdstonghophocphisv","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""0"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""text/plain"", ""Ua"": ""NQfDtHXDgH1VXMOfPUEOw7Jww4d+WlnCvkcrEcKRacK7BS8swr9eN3DCgQzCuBokJ8KvWg=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","","POST /public/api/rms/w-locdstonghophocphisv HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 0
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: text/plain
Ua: NQfDtHXDgH1VXMOfPUEOw7Jww4d+WlnCvkcrEcKRacK7BS8swr9eN3DCgQzCuBokJ8KvWg==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i","qldt_ptit_normal"
"norm_qldt_ptit_000031","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/sms/w-kiemtrafilehuongdandaluutrenserver","POST","https://qldt.ptit.edu.vn/public/api/sms/w-kiemtrafilehuongdandaluutrenserver","/public/api/sms/w-kiemtrafilehuongdandaluutrenserver","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""55"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""Kn1/WT3DnXtRw7TDrBl0flo/w5t3XMKUwpZzax1FQcKjByjCk8KJYQIDJE/CohcqwonCnA=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""path"":""hocphi/"",""ten_file"":""huongdandonghocphi.html""}","POST /public/api/sms/w-kiemtrafilehuongdandaluutrenserver HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 55
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: Kn1/WT3DnXtRw7TDrBl0flo/w5t3XMKUwpZzax1FQcKjByjCk8KJYQIDJE/CohcqwonCnA==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""path"":""hocphi/"",""ten_file"":""huongdandonghocphi.html""}","qldt_ptit_normal"
"norm_qldt_ptit_000032","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/report/w-locdshockyhocphisinhvien","POST","https://qldt.ptit.edu.vn/public/api/report/w-locdshockyhocphisinhvien","/public/api/report/w-locdshockyhocphisinhvien","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""125"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""McOvwoDCizQzw79+w5/DncKGw6vChcKINjTDsnrCvsKvw6/ClMOjw64sU8OrBsKjwqnDu8KIw7nDtUBPwp8CwqPCqQ=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""is_tieng_anh"":null},""additional"":{""paging"":{""limit"":100,""page"":1},""ordering"":[{""name"":""hoc_ky"",""order_type"":1}]}}","POST /public/api/report/w-locdshockyhocphisinhvien HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 125
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: McOvwoDCizQzw79+w5/DncKGw6vChcKINjTDsnrCvsKvw6/ClMOjw64sU8OrBsKjwqnDu8KIw7nDtUBPwp8CwqPCqQ==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""is_tieng_anh"":null},""additional"":{""paging"":{""limit"":100,""page"":1},""ordering"":[{""name"":""hoc_ky"",""order_type"":1}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000033","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/4234.b715292b991c5081.js","GET","https://qldt.ptit.edu.vn/public/4234.b715292b991c5081.js","/public/4234.b715292b991c5081.js","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""script"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1""}","","GET /public/4234.b715292b991c5081.js HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Origin: https://qldt.ptit.edu.vn
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1","qldt_ptit_normal"
"norm_qldt_ptit_000034","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/dkmh/w-locdsmonnguyenvongdadangky","POST","https://qldt.ptit.edu.vn/public/api/dkmh/w-locdsmonnguyenvongdadangky","/public/api/dkmh/w-locdsmonnguyenvongdadangky","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""0"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""text/plain"", ""Ua"": ""LcO/w7HDhlvDm0FHwowsP8O7w7TDjl3DnE1Aw7tQS8KDw6nCoEHCoDcww7tIS8KEwojCuSvCuSE2w7FN"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","","POST /public/api/dkmh/w-locdsmonnguyenvongdadangky HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 0
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: text/plain
Ua: LcO/w7HDhlvDm0FHwowsP8O7w7TDjl3DnE1Aw7tQS8KDw6nCoEHCoDcww7tIS8KEwojCuSvCuSE2w7FN
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i","qldt_ptit_normal"
"norm_qldt_ptit_000035","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/dkmh/w-locdsmonnguyenvong","POST","https://qldt.ptit.edu.vn/public/api/dkmh/w-locdsmonnguyenvong","/public/api/dkmh/w-locdsmonnguyenvong","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""105"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""IsO0ecOdw53CiMO+akXDvVfDtnjDlcOawobDvmYywoEjwo5lwrvDh8OzwogdMsKZI8KJBMKiwq3DqsKeGzjCnA=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""is_CVHT"":false,""additional"":{""paging"":{""limit"":500,""page"":1},""ordering"":[{""name"":"""",""order_type"":""""}]}}","POST /public/api/dkmh/w-locdsmonnguyenvong HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 105
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: IsO0ecOdw53CiMO+akXDvVfDtnjDlcOawobDvmYywoEjwo5lwrvDh8OzwogdMsKZI8KJBMKiwq3DqsKeGzjCnA==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""is_CVHT"":false,""additional"":{""paging"":{""limit"":500,""page"":1},""ordering"":[{""name"":"""",""order_type"":""""}]}}","qldt_ptit_normal"
