"hash_type","hash","rows","labels","sources","notes","sample_ids","sample_method","sample_path","sample_query"
"payload_family_hash","cdc98d3fe4f42466376581ad","87","0","csic_2010","csic_normal","norm_csic_001594|norm_csic_001966|norm_csic_002284|norm_csic_001555|norm_csic_001590|norm_csic_002052|norm_csic_000184|norm_csic_001048|norm_csic_000075|norm_csic_001612","GET","/tienda1/imagenes/logo.gif",""
"payload_family_hash","419ba3511fae306eb23ccfb1","86","0","csic_2010","csic_normal","norm_csic_000671|norm_csic_002183|norm_csic_000946|norm_csic_000131|norm_csic_000001|norm_csic_001276|norm_csic_002618|norm_csic_001990|norm_csic_001960|norm_csic_000877","GET","/tienda1/miembros/imagenes/zarauz.jpg",""
"payload_family_hash","e3aa3e98a5d2858c0e7ef341","85","0","csic_2010","csic_normal","norm_csic_002544|norm_csic_000309|norm_csic_000760|norm_csic_000980|norm_csic_000641|norm_csic_002443|norm_csic_002158|norm_csic_002226|norm_csic_002404|norm_csic_000973","GET","/tienda1/imagenes/cmenbul.gif",""
"payload_family_hash","2598639be1b56cf48c4f5453","83","0","csic_2010","csic_normal","norm_csic_002600|norm_csic_000895|norm_csic_001812|norm_csic_000108|norm_csic_002129|norm_csic_002106|norm_csic_002893|norm_csic_000196|norm_csic_000617|norm_csic_000825","GET","/tienda1/miembros/index.jsp",""
"payload_family_hash","b41d69d3d342a517cb72ccb6","81","0","csic_2010","csic_normal","norm_csic_000140|norm_csic_000072|norm_csic_001181|norm_csic_001391|norm_csic_000162|norm_csic_002830|norm_csic_000525|norm_csic_000524|norm_csic_002923|norm_csic_001585","GET","/tienda1/miembros/fotos.jsp",""
"payload_family_hash","26c44df1ed216559b70cf0c6","80","0","csic_2010","csic_normal","norm_csic_002956|norm_csic_002699|norm_csic_002844|norm_csic_001466|norm_csic_000909|norm_csic_001457|norm_csic_002055|norm_csic_001589|norm_csic_000744|norm_csic_002388","GET","/tienda1/publico/carrito.jsp",""
"payload_family_hash","3e04f040cd434835fe1bc2f4","77","0","csic_2010","csic_normal","norm_csic_001847|norm_csic_000638|norm_csic_000203|norm_csic_000073|norm_csic_002676|norm_csic_000902|norm_csic_002798|norm_csic_000847|norm_csic_001537|norm_csic_002470","POST","/tienda1/publico/pagar.jsp",""
"payload_family_hash","c94eaef8da8bcb11c9cf34e8","77","0","csic_2010","csic_normal","norm_csic_002945|norm_csic_002653|norm_csic_000497|norm_csic_001189|norm_csic_001836|norm_csic_002997|norm_csic_002922|norm_csic_000006|norm_csic_001849|norm_csic_001622","GET","/tienda1/index.jsp",""
"payload_family_hash","f94c5dc35c7c4a2823e6002d","75","0","csic_2010","csic_normal","norm_csic_002559|norm_csic_001452|norm_csic_002363|norm_csic_001870|norm_csic_002948|norm_csic_002433|norm_csic_001623|norm_csic_002287|norm_csic_001652|norm_csic_002827","GET","/tienda1/global/estilos.css",""
"payload_family_hash","ea722dbe8e7c8f43b35e9da1","70","0","csic_2010","csic_normal","norm_csic_002260|norm_csic_001201|norm_csic_000721|norm_csic_000795|norm_csic_000706|norm_csic_000428|norm_csic_001236|norm_csic_002698|norm_csic_001408|norm_csic_002489","GET","/tienda1/miembros/imagenes/castro.jpg",""
"payload_family_hash","93b73df8ece59ab634a6b511","65","0|1","csic_2010","csic_anomalous|csic_normal","norm_csic_001742|norm_csic_000834|norm_csic_001151|norm_csic_000954|norm_csic_002635|norm_csic_000287|norm_csic_000492|norm_csic_000117|norm_csic_002795|norm_csic_001330","GET","/tienda1/publico/anadir.jsp","id=3&nombre=Vino+Rioja&precio=100&cantidad=61&B1=A%F1adir+al+carrito"
"payload_family_hash","df7a77e95d7aada9a5fa9239","59","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001085|norm_modsec_learn_001084|norm_modsec_learn_002279|norm_modsec_learn_000539|norm_modsec_learn_002282|norm_modsec_learn_002281|norm_modsec_learn_001669|norm_modsec_learn_000531|norm_modsec_learn_001075|norm_modsec_learn_001673","GET","/","v=1651789953"
"payload_family_hash","84283d4938bc30bc2fa16d4a","50","0","openappsec_legitimate","normal","norm_legitimate_000482|norm_legitimate_000440|norm_legitimate_000495|norm_legitimate_000342|norm_legitimate_000462|norm_legitimate_000368|norm_legitimate_000459|norm_legitimate_000497|norm_legitimate_000447|norm_legitimate_000516","GET","/abercrombie-hco/main/01925b7e611c00235587ad358c5c05075002306d0093c","callback=utag.ut%5B%22writevamain%22%5D&rnd=1728112090148&tealium_cookie_domain=.abercrombie.com"
"payload_family_hash","e1f593efc4a9f818a973fa92","49","0","csic_2010","csic_normal","norm_csic_002358|norm_csic_002494|norm_csic_000263|norm_csic_002565|norm_csic_001861|norm_csic_001497|norm_csic_000843|norm_csic_000762|norm_csic_001292|norm_csic_002912","GET","/tienda1/publico/anadir.jsp","id=3&nombre=Queso+Manchego&precio=85&cantidad=33&B1=A%F1adir+al+carrito"
"payload_family_hash","84f7bc51c9fd55622f17d79d","48","0","csic_2010","csic_normal","norm_csic_000603|norm_csic_002894|norm_csic_002182|norm_csic_001275|norm_csic_000214|norm_csic_002301|norm_csic_002302|norm_csic_002126|norm_csic_002242|norm_csic_001489","POST","/tienda1/publico/anadir.jsp",""
"payload_family_hash","dd2428568def1257534e7623","44","1","owasp_modsecurity","owasp_php_injection:933150","pos_owasp_modsec_001006|pos_owasp_modsec_000941|pos_owasp_modsec_001195|pos_owasp_modsec_000307|pos_owasp_modsec_000192|pos_owasp_modsec_001994|pos_owasp_modsec_002224|pos_owasp_modsec_000079|pos_owasp_modsec_001667|pos_owasp_modsec_002720","GET","/d_3b1ec613/d_bd205cb5/gzdecodes.php",""
"payload_family_hash","dac47eefa0bbd00faf8928b9","42","1","owasp_modsecurity","owasp_php_injection:933100|owasp_sqli:932115|owasp_sqli:933160|owasp_sqli:942100|owasp_sqli:942280","pos_owasp_modsec_000134|pos_owasp_modsec_000798|pos_owasp_modsec_000511|pos_owasp_modsec_001034|pos_owasp_modsec_002466|pos_owasp_modsec_000960|pos_owasp_modsec_002458|pos_owasp_modsec_002114|pos_owasp_modsec_001470|pos_owasp_modsec_001248","POST","/wp-login.php",""
"payload_family_hash","d3ba5a6696f6ecf82a6f0fb2","33","0","openappsec_legitimate","normal","norm_legitimate_000242|norm_legitimate_000264|norm_legitimate_000254|norm_legitimate_000263|norm_legitimate_000260|norm_legitimate_000273|norm_legitimate_000255|norm_legitimate_000267|norm_legitimate_000244|norm_legitimate_000259","POST","/rb_bf04553ytd","type=js3&sn=v_4_srv_8_sn_8D599C6152B1E85EB675338EEAE8B92B_perc_100000_ol_0_mul_1_app-3A8b2a7e44ceb3fcd4_1_app-3A165a5cc5c5fd7c11_1_rcs-3Acss_0&svrid=8&flavor=post&vi=CTQAIUEDFOKQVBNOJJKPQWVFHARARKRU-0&contentType=srTe&modifiedSince=1728321678686&rf=https%3A%2F%2Fwww.aa.com%2Fi18n%2Fmoresearch.jsp%3F"
"payload_family_hash","1bfa3bf983b3ae041ac76b8e","32","1","csic_2010","csic_anomalous","pos_csic_000194|pos_csic_002291|pos_csic_000670|pos_csic_002557|pos_csic_000566|pos_csic_001187|pos_csic_001159|pos_csic_001149|pos_csic_002864|pos_csic_000233","GET","/tienda1/publico/caracteristicas.jsp","idA=1"
"payload_family_hash","a09602c660f2a661d5435c17","29","1","csic_2010","csic_anomalous","pos_csic_001650|pos_csic_002452|pos_csic_002311|pos_csic_001623|pos_csic_000311|pos_csic_000996|pos_csic_000039|pos_csic_002693|pos_csic_001832|pos_csic_001291","POST","/tienda1/publico/vaciar.jsp",""
"payload_family_hash","38ed5966df1767c5a8244a89","28","0","openappsec_legitimate","normal","norm_legitimate_002075|norm_legitimate_002627|norm_legitimate_001305|norm_legitimate_002358|norm_legitimate_002094|norm_legitimate_001429|norm_legitimate_002626|norm_legitimate_002656|norm_legitimate_001348|norm_legitimate_001301","POST","/.well-known/attribution-reporting/debug/verbose",""
"payload_family_hash","261b873dad1f1ef0791c7136","27","1","csic_2010","csic_anomalous","pos_csic_000824|pos_csic_002120|pos_csic_000796|pos_csic_002284|pos_csic_001822|pos_csic_002874|pos_csic_000506|pos_csic_001884|pos_csic_001145|pos_csic_002028","GET","/tienda1/publico/entrar.jsp","errorMsgA=Credenciales+incorrectas"
"payload_family_hash","59a855747556596a4fbc229c","27","1","owasp_modsecurity","owasp_sqli:942100","pos_owasp_modsec_002432|pos_owasp_modsec_001388|pos_owasp_modsec_002346|pos_owasp_modsec_002013|pos_owasp_modsec_001427|pos_owasp_modsec_000604|pos_owasp_modsec_001061|pos_owasp_modsec_001493|pos_owasp_modsec_001152|pos_owasp_modsec_001284","POST","/d_43826a23",""
"payload_family_hash","81f38204f3ae51e15ddb1892","27","1","owasp_modsecurity","owasp_rce:932150|owasp_xss:932150","pos_owasp_modsec_001696|pos_owasp_modsec_001378|pos_owasp_modsec_002360|pos_owasp_modsec_000648|pos_owasp_modsec_002050|pos_owasp_modsec_002443|pos_owasp_modsec_000305|pos_owasp_modsec_000127|pos_owasp_modsec_000359|pos_owasp_modsec_000352","POST","/wp-plain.php",""
"payload_family_hash","91baaea2c8d9433c87791adc","27","1","owasp_modsecurity","owasp_sqli:942100","pos_owasp_modsec_000105|pos_owasp_modsec_002205|pos_owasp_modsec_001918|pos_owasp_modsec_002905|pos_owasp_modsec_001606|pos_owasp_modsec_001591|pos_owasp_modsec_001045|pos_owasp_modsec_002277|pos_owasp_modsec_001439|pos_owasp_modsec_002357","POST","/d_c8655413",""
"payload_family_hash","3e6752602a72c8237d3e865e","22","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001156|norm_modsec_learn_001157|norm_modsec_learn_001154|norm_modsec_learn_001162|norm_modsec_learn_001164|norm_modsec_learn_001169|norm_modsec_learn_001163|norm_modsec_learn_001165|norm_modsec_learn_001155|norm_modsec_learn_002347","GET","/","_=1660481808876"
"payload_family_hash","992df3b703ec74cde0385da2","22","0","openappsec_legitimate","normal","norm_legitimate_001512|norm_legitimate_001124|norm_legitimate_001440|norm_legitimate_001025|norm_legitimate_000888|norm_legitimate_001191|norm_legitimate_001026|norm_legitimate_001271|norm_legitimate_000943|norm_legitimate_001311","POST","/g/collect","v=2&tid=G-4DGGV4HV95&gtm=45je46q0v888916367za200&_p=1719747653131&gcs=G111&gcd=13t3t3t3t5&npa=0&dma=0&tag_exp=0&gdid=dYmQxMT&cid=259251594.1719747522&ul=en-us&sr=1920x1080&ir=1&uaa=x86&uab=64&uafvl=Not%252FA)Brand%3B8.0.0.0%7CChromium%3B126.0.6478.127%7CGoogle%2520Chrome%3B126.0.6478.127&uamb=0&uam="
"payload_family_hash","e9e037fea406a20deefcb5e3","21","0","openappsec_legitimate","normal","norm_legitimate_002678|norm_legitimate_002688|norm_legitimate_002138|norm_legitimate_001483|norm_legitimate_001459|norm_legitimate_002080|norm_legitimate_002679|norm_legitimate_002406|norm_legitimate_002693|norm_legitimate_000885","POST","/domainreliability/upload",""
"payload_family_hash","6d743943361058ed13d050dd","20","0","openappsec_legitimate","normal","norm_legitimate_001768|norm_legitimate_001738|norm_legitimate_001756|norm_legitimate_001773|norm_legitimate_001750|norm_legitimate_001767|norm_legitimate_001766|norm_legitimate_001752|norm_legitimate_001737|norm_legitimate_001749","POST","/collector/tp2",""
"payload_family_hash","b8150b8d29696686d7d3b5a4","19","0","openappsec_legitimate","normal","norm_legitimate_001495|norm_legitimate_001452|norm_legitimate_001123|norm_legitimate_001007|norm_legitimate_001122|norm_legitimate_001230|norm_legitimate_001346|norm_legitimate_000952|norm_legitimate_000909|norm_legitimate_001402","GET","/adidas/cdpadidasus/019068f09f51003a2e986875feca0506f01a406700bd0adidascdpadidasus","callback=utag.ut%5B%22writevacdpadidasus%22%5D&rnd=1719747710354"
"payload_family_hash","e538483b7e572934ccda8513","19","1","owasp_modsecurity","owasp_lfi_rfi:920350|owasp_lfi_rfi:920450|owasp_lfi_rfi:930130|owasp_xss:930130","pos_owasp_modsec_001024|pos_owasp_modsec_001158|pos_owasp_modsec_002881|pos_owasp_modsec_002813|pos_owasp_modsec_002328|pos_owasp_modsec_000870|pos_owasp_modsec_002363|pos_owasp_modsec_001217|pos_owasp_modsec_001448|pos_owasp_modsec_001880","GET","/.env",""
"payload_family_hash","2308177384a5a5b74d29f565","18","1","owasp_modsecurity","owasp_lfi_rfi:920450|owasp_lfi_rfi:930130|owasp_xss:930130","pos_owasp_modsec_000161|pos_owasp_modsec_002742|pos_owasp_modsec_000988|pos_owasp_modsec_000260|pos_owasp_modsec_002157|pos_owasp_modsec_002848|pos_owasp_modsec_002556|pos_owasp_modsec_000869|pos_owasp_modsec_001116|pos_owasp_modsec_001403","GET","/.git/config",""
"payload_family_hash","3ef832916e4af80295fbd44c","18","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002967|norm_modsec_learn_002737|norm_modsec_learn_002743|norm_modsec_learn_002739|norm_modsec_learn_002742|norm_modsec_learn_002973|norm_modsec_learn_002735|norm_modsec_learn_002741|norm_modsec_learn_002968|norm_modsec_learn_002972","GET","/","stm=1662447616286"
"payload_family_hash","d8b203fb8dd30778f3d8f746","18","1","csic_2010","csic_anomalous","pos_csic_001204|pos_csic_001181|pos_csic_000198|pos_csic_002461|pos_csic_000937|pos_csic_001903|pos_csic_001747|pos_csic_001959|pos_csic_002704|pos_csic_002026","POST","/tienda1/publico/pagar.jsp",""
"payload_family_hash","75fec8f8a41cfdeb9b87d1f2","17","0","openappsec_legitimate","normal","norm_legitimate_001839|norm_legitimate_001832|norm_legitimate_001843|norm_legitimate_001842|norm_legitimate_001856|norm_legitimate_001877|norm_legitimate_001885|norm_legitimate_001845|norm_legitimate_001861|norm_legitimate_001844","POST","/AGY0DmkM-xA2f00AEg/t9amcwJVb2mp3z/T3VIcjEB/WRBkBkY/hRVwB",""
"payload_family_hash","100845d37bd296fd00041f83","16","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002950|norm_modsec_learn_002521|norm_modsec_learn_002949|norm_modsec_learn_001315|norm_modsec_learn_000174|norm_modsec_learn_001337|norm_modsec_learn_000158|norm_modsec_learn_002497|norm_modsec_learn_000792|norm_modsec_learn_001320","GET","/","id=741338576002515&ev=PageView&dl=https%3A%2F%2Fwww.mishlohim.co.il%2Fmenu%2F12301%2F%23menu-page%3Farea%3Dmodiin&rl=https%3A%2F%2Fwww.mishlohim.co.il%2Ffood_delivery%2Fall_areas%2Fall_food_types%2F&if=false&ts=1660213578993&sw=1920&sh=1080&v=2.9.73&r=stable&ec=0&o=30&fbp=fb.2.1660213435849.16242239"
"payload_family_hash","6cb44b2521c24ac2f96df406","16","0","openappsec_legitimate","normal","norm_legitimate_002329|norm_legitimate_002332|norm_legitimate_002350|norm_legitimate_002359|norm_legitimate_002363|norm_legitimate_002356|norm_legitimate_002338|norm_legitimate_002361|norm_legitimate_002352|norm_legitimate_002360","GET","/pagead/conversion/1000210150/","guid=ON&script=0&disvt=false"
"payload_family_hash","b8962b2272eda3de714a3e3d","16","0|1","csic_2010|openappsec_legitimate|owasp_modsecurity","csic_anomalous|normal|owasp_xss:913100|owasp_xss:933110","pos_csic_001571|norm_legitimate_002300|norm_legitimate_001666|norm_legitimate_000090|norm_legitimate_002429|norm_legitimate_002825|norm_legitimate_000001|norm_legitimate_002709|norm_legitimate_000325|pos_csic_002500","GET","/",""
"payload_family_hash","1e5549d2f3afd3816e5322aa","15","0","openappsec_legitimate","normal","norm_legitimate_000320|norm_legitimate_000292|norm_legitimate_000322|norm_legitimate_000283|norm_legitimate_000319|norm_legitimate_000315|norm_legitimate_000295|norm_legitimate_000293|norm_legitimate_000297|norm_legitimate_000309","POST","/csp-gamma",""
"payload_family_hash","520b4348b47665c7c6138452","15","1","owasp_modsecurity","owasp_php_injection:933150","pos_owasp_modsec_000081|pos_owasp_modsec_001244|pos_owasp_modsec_002251|pos_owasp_modsec_002629|pos_owasp_modsec_000312|pos_owasp_modsec_000531|pos_owasp_modsec_002538|pos_owasp_modsec_000170|pos_owasp_modsec_000201|pos_owasp_modsec_001106","GET","/d_3b1ec613/d_bd205cb5/gzdecodes.php.suspected",""
"payload_family_hash","b8c6c9ab1dc37952c730eb82","15","0","openappsec_legitimate","normal","norm_legitimate_000536|norm_legitimate_000472|norm_legitimate_000340|norm_legitimate_000541|norm_legitimate_000534|norm_legitimate_000537|norm_legitimate_000543|norm_legitimate_000544|norm_legitimate_000533|norm_legitimate_000545","GET","/WRSiteInterceptEngine/","Q_ZID=ZN_6LQgOFCfs1YJxVs&Q_LOC=https%3A%2F%2Fwww.abercrombie.com%2Fshop%2Fwd%2Fwomens-outerwear-and-jackets-new-arrivals"
"payload_family_hash","6857dbd69f206cc2295390fe","14","0","openappsec_legitimate","normal","norm_legitimate_001023|norm_legitimate_000927|norm_legitimate_000843|norm_legitimate_000931|norm_legitimate_000824|norm_legitimate_001166|norm_legitimate_001131|norm_legitimate_000924|norm_legitimate_001085|norm_legitimate_000974","POST","/p",""
"payload_family_hash","72bc5e2e7bd501939c172e94","14","0","openappsec_legitimate","normal","norm_legitimate_001514|norm_legitimate_001423|norm_legitimate_001299|norm_legitimate_001264|norm_legitimate_001485|norm_legitimate_001257|norm_legitimate_001308|norm_legitimate_001536|norm_legitimate_001433|norm_legitimate_001295","POST","/p",""
"payload_family_hash","8f320069649e4e57df8662b6","14","0","openappsec_legitimate","normal","norm_legitimate_002006|norm_legitimate_002025|norm_legitimate_001999|norm_legitimate_002414|norm_legitimate_002016|norm_legitimate_002017|norm_legitimate_002306|norm_legitimate_001994|norm_legitimate_002021|norm_legitimate_002014","POST","/v2_1","p=js&v=1.15.0&t=1720601299368&sid=2c3ceoj33aquoc042jqtwn4r"
"payload_family_hash","c06b0fa29905656a9f98bc81","14","0","openappsec_legitimate","normal","norm_legitimate_002684|norm_legitimate_001484|norm_legitimate_001480|norm_legitimate_002701|norm_legitimate_002389|norm_legitimate_000203|norm_legitimate_001216|norm_legitimate_002694|norm_legitimate_001468|norm_legitimate_002419","POST","/domainreliability/upload",""
"payload_family_hash","e30704c9473f42f43a2f7411","14","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001823|norm_modsec_learn_001814|norm_modsec_learn_001808|norm_modsec_learn_001815|norm_modsec_learn_001811|norm_modsec_learn_001812|norm_modsec_learn_001822|norm_modsec_learn_001825|norm_modsec_learn_001813|norm_modsec_learn_001809","GET","/","action=e4f19813-82c2-4a6b-981e-a73c58eeee21"
"payload_family_hash","322c1b125c9a3782d81027ed","13","0","openappsec_legitimate","normal","norm_legitimate_002035|norm_legitimate_002386|norm_legitimate_002387|norm_legitimate_002418|norm_legitimate_002031|norm_legitimate_002392|norm_legitimate_002004|norm_legitimate_002395|norm_legitimate_002022|norm_legitimate_002271","POST","/v2_1","p=js&v=1.15.0&t=1720601331355&sid=2c3ceoj33aquoc042jqtwn4r"
"payload_family_hash","92a7f022310ec12999ccf02c","12","1","csic_2010","csic_anomalous","pos_csic_002112|pos_csic_001227|pos_csic_001236|pos_csic_002913|pos_csic_001068|pos_csic_000123|pos_csic_000477|pos_csic_002415|pos_csic_002309|pos_csic_002826","GET","/tienda1/publico/pagar.jsp","modo=insertar&precio=2323&B1=Confirmar%2F"
"payload_family_hash","9e9f316c6701b12836827ea0","12","1","owasp_modsecurity","owasp_php_injection:933120","pos_owasp_modsec_001297|pos_owasp_modsec_002216|pos_owasp_modsec_002067|pos_owasp_modsec_000008|pos_owasp_modsec_001292|pos_owasp_modsec_000693|pos_owasp_modsec_000508|pos_owasp_modsec_001384|pos_owasp_modsec_002745|pos_owasp_modsec_001738","GET","/d_442cf7a4/php-cgi.exe","%ADd+cgi.force_redirect%3D0+%ADd+cgi.redirect_status_env+%ADd+allow_url_include%3D1+%ADd+auto_prepend_file%3Dphp://input"
"payload_family_hash","f2f943cfac29e966a4daa5f0","12","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000370|norm_modsec_learn_000371|norm_modsec_learn_000360|norm_modsec_learn_000377|norm_modsec_learn_000358|norm_modsec_learn_000375|norm_modsec_learn_000363|norm_modsec_learn_000367|norm_modsec_learn_000378|norm_modsec_learn_000361","GET","/","random=1663662007540&cv=9&fst=1663660800000&num=1&bg=ffffff&hl=EN&guid=ON&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=3&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&gtm=2oa9j0&sendb=1&data=event%3Dview_item%3BloggedIn%3D(not%20set)%3BcustomerType%3DCONS%3BflowCode%3DDSUNK%3BliabilityType%3DCONS%3"
"payload_family_hash","f8607cd22925d3120007a800","11","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000562|norm_modsec_learn_001724|norm_modsec_learn_001720|norm_modsec_learn_002309|norm_modsec_learn_001112|norm_modsec_learn_001109|norm_modsec_learn_001105|norm_modsec_learn_002311|norm_modsec_learn_001106|norm_modsec_learn_001723","GET","/","ver=3.8.5"
"payload_family_hash","47c11f55d2d0cc702d430ad2","10","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000974|norm_modsec_learn_000980|norm_modsec_learn_000978|norm_modsec_learn_000977|norm_modsec_learn_000415|norm_modsec_learn_000975|norm_modsec_learn_000976|norm_modsec_learn_000416|norm_modsec_learn_000979|norm_modsec_learn_000417","GET","/","rt=5&v=11.40.1&pid=23504&uu=d3973808-b504-a5a7-b0f0-25374fc648c8&sn=1&pn=3&ri=11&rst=1662471035075&let=1662471086356&enc=lzstring"
"payload_family_hash","7001aab321d6c0efdf8176f3","10","0","openappsec_legitimate","normal","norm_legitimate_001583|norm_legitimate_001573|norm_legitimate_001586|norm_legitimate_001588|norm_legitimate_001590|norm_legitimate_001656|norm_legitimate_001587|norm_legitimate_001655|norm_legitimate_001584|norm_legitimate_001577","POST","/experienceedge/sgp3/v1/interact","configId=0fd7a243-507d-4035-9c75-e42e42f866a0&requestId=906a692d-1d1d-4a99-b747-ae55b975765d"
"payload_family_hash","773557f822c159df41cfabe3","10","0","openappsec_legitimate","normal","norm_legitimate_002280|norm_legitimate_002289|norm_legitimate_002294|norm_legitimate_002179|norm_legitimate_002288|norm_legitimate_002287|norm_legitimate_002285|norm_legitimate_002130|norm_legitimate_002277|norm_legitimate_002286","POST","/v2_1","p=js&v=1.15.0&t=1720601392527&sid=2c3ceoj33aquoc042jqtwn4r"
"payload_family_hash","be4f26894c5ecbeb1daefa8a","10","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001753|norm_modsec_learn_001140|norm_modsec_learn_000601|norm_modsec_learn_002324|norm_modsec_learn_001754|norm_modsec_learn_002323|norm_modsec_learn_000600|norm_modsec_learn_000016|norm_modsec_learn_001756|norm_modsec_learn_001755","GET","/","1655448071760"
"payload_family_hash","c68e60616a2732eae011efed","10","0","openappsec_legitimate","normal","norm_legitimate_001605|norm_legitimate_001624|norm_legitimate_001634|norm_legitimate_001638|norm_legitimate_001610|norm_legitimate_001618|norm_legitimate_001647|norm_legitimate_001606|norm_legitimate_001635|norm_legitimate_001613","POST","/signin/v1/audit",""
"payload_family_hash","19afd52ef72c4880e243118f","9","0","openappsec_legitimate","normal","norm_legitimate_000854|norm_legitimate_000784|norm_legitimate_000750|norm_legitimate_001442|norm_legitimate_001472|norm_legitimate_001265|norm_legitimate_000992|norm_legitimate_000982|norm_legitimate_001080","POST","/.well-known/attribution-reporting/report-aggregate-attribution",""
